x,y
7.770000000000003,0.0
7.979999999999997,0.0
8.189999999999998,0.0
8.399999999999999,0.0
8.61,0.0
8.82,0.0
9.029999999999998,0.0
9.239999999999998,0.0
9.45,0.0
9.66,0.0
9.870000000000001,0.0
10.079999999999998,0.0
10.29,0.0
10.5,0.0
10.71,0.0
10.920000000000002,0.0
11.130000000000003,0.0
11.340000000000003,0.0
11.550000000000004,0.0
11.759999999999998,0.0
11.969999999999999,0.0
12.18,0.0
12.39,0.0
12.600000000000001,0.0
12.810000000000002,0.0
13.020000000000003,0.0
13.229999999999997,0.0
13.439999999999998,0.0
13.649999999999999,0.0
13.86,0.0
14.07,0.0
14.280000000000001,0.0
14.490000000000002,0.0
14.699999999999996,0.0
14.909999999999997,0.0
15.119999999999997,0.0
15.329999999999998,0.0
15.54,0.0
15.75,0.0
15.96,0.0
16.17,0.0
16.380000000000003,0.0
16.590000000000003,0.0
16.800000000000004,0.0
17.009999999999998,0.0
17.22,0.0
17.43,0.0
17.64,0.0
17.85,0.0
18.060000000000002,0.0
18.270000000000003,0.0
18.479999999999997,0.0
18.689999999999998,0.0
18.9,0.0
19.11,0.0
19.32,0.0
19.53,0.0
19.740000000000002,0.0
19.949999999999996,0.0
20.159999999999997,0.0
20.369999999999997,0.0
20.58,0.0
20.79,0.0
21.0,0.0
20.851063829787233,0.14893617021276595
20.70212765957447,0.2978723404255319
20.5531914893617,0.44680851063829785
20.404255319148938,0.5957446808510638
20.25531914893617,0.7446808510638298
20.106382978723403,0.8936170212765957
19.95744680851064,1.0425531914893615
19.80851063829787,1.1914893617021276
19.659574468085108,1.3404255319148937
19.51063829787234,1.4893617021276595
19.361702127659576,1.6382978723404253
19.21276595744681,1.7872340425531914
19.06382978723404,1.9361702127659575
18.914893617021278,2.085106382978723
18.76595744680851,2.234042553191489
18.617021276595743,2.382978723404255
18.46808510638298,2.5319148936170213
18.319148936170212,2.6808510638297873
18.170212765957448,2.829787234042553
18.02127659574468,2.978723404255319
17.872340425531917,3.127659574468085
17.72340425531915,3.2765957446808507
17.574468085106382,3.4255319148936167
17.425531914893618,3.574468085106383
17.27659574468085,3.723404255319149
17.127659574468083,3.872340425531915
16.97872340425532,4.0212765957446805
16.829787234042556,4.170212765957446
16.680851063829788,4.319148936170213
16.53191489361702,4.468085106382978
16.382978723404257,4.617021276595745
16.23404255319149,4.76595744680851
16.085106382978722,4.914893617021276
15.936170212765958,5.0638297872340425
15.787234042553191,5.212765957446808
15.638297872340425,5.361702127659575
15.48936170212766,5.51063829787234
15.340425531914894,5.659574468085106
15.191489361702128,5.808510638297872
15.042553191489361,5.957446808510638
14.893617021276597,6.106382978723404
14.74468085106383,6.25531914893617
14.595744680851064,6.404255319148936
14.446808510638299,6.553191489361701
14.297872340425531,6.702127659574468
14.148936170212767,6.8510638297872335
14.0,7.0
13.851063829787234,7.148936170212766
13.702127659574469,7.297872340425531
13.553191489361701,7.446808510638298
13.404255319148938,7.595744680851063
13.25531914893617,7.74468085106383
13.106382978723405,7.8936170212765955
12.957446808510639,8.042553191489361
12.808510638297873,8.191489361702127
12.659574468085108,8.340425531914892
12.51063829787234,8.48936170212766
12.361702127659575,8.638297872340425
12.212765957446809,8.787234042553191
12.063829787234043,8.936170212765957
11.914893617021278,9.085106382978722
11.76595744680851,9.23404255319149
11.617021276595745,9.382978723404255
11.46808510638298,9.53191489361702
11.319148936170214,9.680851063829786
11.170212765957448,9.829787234042552
11.02127659574468,9.97872340425532
10.872340425531915,10.127659574468085
10.72340425531915,10.27659574468085
10.574468085106384,10.425531914893616
10.425531914893618,10.574468085106382
10.27659574468085,10.72340425531915
10.127659574468085,10.872340425531915
9.97872340425532,11.02127659574468
9.829787234042554,11.170212765957446
9.680851063829788,11.319148936170212
9.531914893617023,11.468085106382977
9.382978723404255,11.617021276595745
9.23404255319149,11.76595744680851
9.085106382978724,11.914893617021276
8.936170212765958,12.063829787234042
8.787234042553193,12.212765957446807
8.638297872340425,12.361702127659575
8.48936170212766,12.51063829787234
8.340425531914894,12.659574468085106
8.191489361702128,12.808510638297872
8.042553191489363,12.957446808510637
7.893617021276597,13.106382978723403
7.74468085106383,13.25531914893617
7.595744680851064,13.404255319148936
7.446808510638299,13.553191489361701
7.297872340425533,13.702127659574467
7.148936170212767,13.851063829787233
7.0,14.0
6.851063829787234,14.148936170212766
6.702127659574469,14.297872340425531
6.553191489361703,14.446808510638297
6.4042553191489375,14.595744680851062
6.25531914893617,14.74468085106383
6.1063829787234045,14.893617021276595
5.957446808510639,15.042553191489361
5.808510638297873,15.191489361702127
5.659574468085108,15.340425531914892
5.51063829787234,15.48936170212766
5.361702127659575,15.638297872340425
5.212765957446809,15.787234042553191
5.063829787234043,15.936170212765957
4.914893617021278,16.085106382978722
4.76595744680851,16.23404255319149
4.617021276595747,16.382978723404253
4.468085106382979,16.53191489361702
4.319148936170215,16.680851063829785
4.170212765957448,16.829787234042552
4.0212765957446805,16.97872340425532
3.8723404255319167,17.127659574468083
3.7234042553191493,17.27659574468085
3.5744680851063855,17.425531914893615
3.425531914893618,17.574468085106382
3.2765957446808507,17.72340425531915
3.127659574468087,17.872340425531913
2.9787234042553195,18.02127659574468
2.8297872340425556,18.170212765957444
2.680851063829788,18.319148936170212
2.531914893617021,18.46808510638298
2.382978723404257,18.617021276595743
2.2340425531914896,18.76595744680851
2.0851063829787257,18.914893617021274
1.9361702127659584,19.06382978723404
1.787234042553191,19.21276595744681
1.6382978723404271,19.361702127659573
1.4893617021276597,19.51063829787234
1.3404255319148959,19.659574468085104
1.1914893617021285,19.80851063829787
1.042553191489361,19.95744680851064
0.8936170212765973,20.106382978723403
0.7446808510638299,20.25531914893617
0.595744680851066,20.404255319148934
0.44680851063829863,20.5531914893617
0.29787234042553123,20.70212765957447
0.1489361702127674,20.851063829787233
0.0,21.0
-0.14685314685314685,20.853146853146853
-0.2937062937062937,20.706293706293707
-0.4405594405594405,20.55944055944056
-0.5874125874125874,20.412587412587413
-0.7342657342657343,20.265734265734267
-0.881118881118881,20.11888111888112
-1.027972027972028,19.972027972027973
-1.1748251748251748,19.825174825174827
-1.3216783216783217,19.67832167832168
-1.4685314685314685,19.53146853146853
-1.6153846153846154,19.384615384615383
-1.762237762237762,19.237762237762237
-1.909090909090909,19.09090909090909
-2.055944055944056,18.944055944055943
-2.202797202797203,18.797202797202797
-2.3496503496503496,18.65034965034965
-2.4965034965034962,18.503496503496503
-2.6433566433566433,18.356643356643357
-2.79020979020979,18.20979020979021
-2.937062937062937,18.062937062937063
-3.0839160839160837,17.916083916083917
-3.230769230769231,17.76923076923077
-3.3776223776223775,17.622377622377623
-3.524475524475524,17.475524475524477
-3.6713286713286712,17.32867132867133
-3.818181818181818,17.181818181818183
-3.965034965034965,17.034965034965033
-4.111888111888112,16.888111888111887
-4.258741258741258,16.74125874125874
-4.405594405594406,16.594405594405593
-4.5524475524475525,16.447552447552447
-4.699300699300699,16.3006993006993
-4.846153846153846,16.153846153846153
-4.9930069930069925,16.006993006993007
-5.13986013986014,15.86013986013986
-5.286713286713287,15.713286713286713
-5.433566433566433,15.566433566433567
-5.58041958041958,15.41958041958042
-5.7272727272727275,15.272727272727273
-5.874125874125874,15.125874125874127
-6.020979020979021,14.97902097902098
-6.1678321678321675,14.832167832167833
-6.314685314685314,14.685314685314687
-6.461538461538462,14.538461538461538
-6.608391608391608,14.391608391608392
-6.755244755244755,14.244755244755245
-6.902097902097902,14.097902097902098
-7.048951048951048,13.951048951048952
-7.195804195804196,13.804195804195803
-7.3426573426573425,13.657342657342657
-7.489510489510489,13.51048951048951
-7.636363636363636,13.363636363636363
-7.783216783216783,13.216783216783217
-7.93006993006993,13.06993006993007
-8.076923076923077,12.923076923076923
-8.223776223776223,12.776223776223777
-8.37062937062937,12.62937062937063
-8.517482517482517,12.482517482517483
-8.664335664335663,12.335664335664337
-8.811188811188812,12.188811188811188
-8.958041958041958,12.041958041958042
-9.104895104895105,11.895104895104895
-9.251748251748252,11.748251748251748
-9.398601398601398,11.601398601398602
-9.545454545454545,11.454545454545455
-9.692307692307692,11.307692307692308
-9.839160839160838,11.160839160839162
-9.986013986013985,11.013986013986015
-10.132867132867133,10.867132867132867
-10.27972027972028,10.72027972027972
-10.426573426573427,10.573426573426573
-10.573426573426573,10.426573426573427
-10.72027972027972,10.27972027972028
-10.867132867132867,10.132867132867133
-11.013986013986013,9.986013986013987
-11.16083916083916,9.83916083916084
-11.307692307692307,9.692307692307693
-11.454545454545455,9.545454545454545
-11.601398601398602,9.398601398601398
-11.748251748251748,9.251748251748252
-11.895104895104895,9.104895104895105
-12.041958041958042,8.958041958041958
-12.188811188811188,8.811188811188812
-12.335664335664335,8.664335664335665
-12.482517482517482,8.517482517482518
-12.629370629370628,8.370629370629372
-12.776223776223777,8.223776223776223
-12.923076923076923,8.076923076923077
-13.06993006993007,7.93006993006993
-13.216783216783217,7.783216783216783
-13.363636363636363,7.636363636363637
-13.51048951048951,7.48951048951049
-13.657342657342657,7.342657342657343
-13.804195804195803,7.195804195804197
-13.95104895104895,7.04895104895105
-14.097902097902097,6.902097902097903
-14.244755244755245,6.755244755244755
-14.391608391608392,6.608391608391608
-14.538461538461538,6.461538461538462
-14.685314685314685,6.314685314685315
-14.832167832167832,6.167832167832168
-14.979020979020978,6.020979020979022
-15.125874125874125,5.874125874125875
-15.272727272727272,5.727272727272728
-15.419580419580418,5.580419580419582
-15.566433566433567,5.433566433566433
-15.713286713286713,5.286713286713287
-15.86013986013986,5.13986013986014
-16.006993006993007,4.993006993006993
-16.153846153846153,4.846153846153847
-16.3006993006993,4.6993006993007
-16.447552447552447,4.552447552447553
-16.594405594405593,4.405594405594407
-16.74125874125874,4.25874125874126
-16.888111888111887,4.111888111888113
-17.034965034965033,3.9650349650349668
-17.18181818181818,3.81818181818182
-17.328671328671327,3.6713286713286735
-17.475524475524477,3.5244755244755233
-17.622377622377623,3.3776223776223766
-17.76923076923077,3.23076923076923
-17.916083916083917,3.0839160839160833
-18.062937062937063,2.9370629370629366
-18.20979020979021,2.79020979020979
-18.356643356643357,2.6433566433566433
-18.503496503496503,2.4965034965034967
-18.65034965034965,2.34965034965035
-18.797202797202797,2.2027972027972034
-18.944055944055943,2.0559440559440567
-19.09090909090909,1.90909090909091
-19.237762237762237,1.7622377622377634
-19.384615384615383,1.6153846153846168
-19.53146853146853,1.46853146853147
-19.678321678321677,1.3216783216783234
-19.825174825174823,1.1748251748251768
-19.97202797202797,1.0279720279720301
-20.118881118881117,0.8811188811188835
-20.265734265734267,0.7342657342657333
-20.412587412587413,0.5874125874125866
-20.55944055944056,0.44055944055943996
-20.706293706293707,0.2937062937062933
-20.853146853146853,0.14685314685314665
