x,y,shape
17.463591573773638,11.785981844381336,triangle
18.429476665868467,10.257229174980706,triangle
20.50190243660494,7.8335416211649775,triangle
22.770446502574302,12.991675752540988,triangle
19.80528179819141,9.92256444815694,triangle
21.127406922745664,9.845112271147414,triangle
15.903378814385581,14.581719226150705,triangle
22.182958536607416,10.252887108619763,triangle
16.027424731633822,14.297401808576655,triangle
20.04579783451258,8.901274174527604,triangle
17.892350506357054,13.889540625494547,triangle
20.05422728002314,14.091307147863501,triangle
23.96546163825024,14.670658474728683,triangle
18.78787922011752,14.406694178821072,triangle
20.80134634769511,14.056463035636492,triangle
20.322899846775247,10.840875368757018,triangle
21.952091003151935,14.43577973253217,triangle
19.131943899402906,13.34637309723039,triangle
15.434534273432401,14.248144228711846,triangle
22.208279939497835,13.8202239179919,triangle
20.627376731447853,12.589578189703793,triangle
23.27259825374473,13.067813697295463,triangle
21.93000650882525,11.83587473667513,triangle
17.824979077934053,10.552888696147596,triangle
19.59144880724369,14.571166067954422,triangle
18.17391250077069,9.499669308351022,triangle
16.753109882162555,14.999839082828089,triangle
18.28902158540764,14.621859012771411,triangle
17.614587680499966,13.789498412181201,triangle
20.149521397613547,13.984403515311277,triangle
19.14824089738649,8.63704719816141,triangle
22.141295250484866,11.709990773866569,triangle
20.20631346355841,9.464106494978259,triangle
21.554401552097218,14.939766411025923,triangle
20.928350023035115,9.8450654641854,triangle
20.359221200850367,8.372558382504685,triangle
18.90592578617791,8.644592038055126,triangle
23.011856232541092,14.283445897808743,triangle
21.49077772929988,14.032126225214082,triangle
17.361376207850586,13.32556785090718,triangle
18.130639380284045,8.889051196264404,triangle
19.128578358166727,8.202823925180635,triangle
21.906760124937428,11.985622355736334,triangle
20.194187324112537,7.770959464246502,triangle
21.75442775236595,11.071984949827257,triangle
22.971692024841,11.528329710373189,triangle
16.31653840775627,14.149411826807793,triangle
23.132002765116813,13.841402879702532,triangle
18.962973146880465,9.628323378943767,triangle
19.587203130195398,9.304241134558637,triangle
23.106340958110387,14.427879837186943,triangle
20.54611163188043,9.732882781379615,triangle
16.0201310128351,13.682945584825038,triangle
18.97830311092246,13.10596089706165,triangle
21.283633490970047,7.694984416276764,triangle
20.36549137148303,11.471745406464319,triangle
17.35357914194048,12.045696651395806,triangle
20.221141774981803,5.818559989415137,triangle
20.390056431521458,13.143842322709553,triangle
20.22860364796932,10.653278917221833,triangle
21.18512093012664,14.690127798261052,triangle
19.5360858039449,14.871879202206912,triangle
20.896255308952632,11.19560271488239,triangle
22.043493944347695,11.226600665234562,triangle
19.20817964643805,8.195801242835547,triangle
20.2215154788514,14.617699384180593,triangle
19.85416994517841,5.448499813176927,triangle
17.452236041467952,13.067028762162181,triangle
17.879443106116938,13.411324074912839,triangle
20.007164454330507,6.373766798460663,triangle
20.069283349473984,7.188761258761553,triangle
20.5988938937263,7.453218042723573,triangle
21.53631214412117,14.314909842226065,triangle
24.050686306699486,14.458113795502413,triangle
17.164534384196827,13.309797429457333,triangle
19.511233442638304,9.859025112370972,triangle
23.61339917419145,13.573810377758331,triangle
18.61254339460884,13.868495992743139,triangle
18.675181130491477,9.26802340004209,triangle
21.089676695011576,14.761043034673616,triangle
20.638912405869977,7.192665487990215,triangle
20.88292858624957,9.33512104945162,triangle
23.136946213198055,11.804113042848176,triangle
19.966338272128883,5.555119438543936,triangle
20.543398771987967,11.093760909117432,triangle
23.461971617518643,14.525668037649929,triangle
16.871307384064128,13.907878686708711,triangle
24.18713782906911,13.866013987314242,triangle
24.503168194921987,14.448807420423917,triangle
20.817258498346973,13.106721379684771,triangle
19.411951263268442,14.051038718443568,triangle
20.02798808452399,9.647827812892114,triangle
17.45771625326954,13.581340038669175,triangle
20.283316850433472,14.484687828401906,triangle
20.625181807453238,11.72289694053979,triangle
24.253752539977313,13.565015076800398,triangle
19.70676560027779,12.937157245275044,triangle
18.083926425279092,10.19559333715169,triangle
19.31094042878909,6.894357281411562,triangle
16.701783702024468,14.299758379047521,triangle
18.652835570961575,8.432026626293375,triangle
21.643799615531282,12.702991486837774,triangle
15.582794422313114,14.517967932309373,triangle
21.240007118722904,13.870028195951548,triangle
18.286524594020623,14.66327347366395,triangle
21.164411679210176,12.794013898384534,triangle
22.5567593680875,11.096247491166796,triangle
19.77303396240422,7.5672257604264415,triangle
18.95754243176198,14.268388842671918,triangle
23.637888688289998,13.403458973228016,triangle
19.000696810141463,14.606847281760482,triangle
19.941624276329662,12.11272959937761,triangle
18.772152275829267,10.496192510914424,triangle
18.93567212380999,8.355648294593383,triangle
21.01608030945694,7.35260765971732,triangle
20.252332087271384,13.691344300843632,triangle
15.820322959131706,14.522629991846102,triangle
16.175441443606594,12.751790769391468,triangle
19.223379284856417,7.708852650214499,triangle
23.319505729870208,12.261693117430646,triangle
18.33993950056236,8.646542493607015,triangle
19.353268802460825,11.077064479396867,triangle
23.6105444057622,14.933923814731667,triangle
18.24087516365436,10.945948461139862,triangle
23.32459140173563,12.285314245176826,triangle
19.577601476537627,7.865713267137679,triangle
20.882309131307395,9.392154903502572,triangle
16.428474726691604,13.388886509218045,triangle
21.30749858247131,12.196560272061584,triangle
19.240431871319554,6.585199180301355,triangle
19.7352686071849,9.250057395509824,triangle
20.055004417002024,12.585602401375738,triangle
20.87504371552112,9.374984984689993,triangle
22.956848284001932,11.564220157828904,triangle
21.969031919520177,10.521106882726615,triangle
20.952834653151832,14.572663015888907,triangle
16.670865428820115,14.272476677163759,triangle
17.974590681360418,11.318734332469832,triangle
21.66238229929464,10.670928377837171,triangle
20.34718359809107,8.198083040233154,triangle
21.58902968175841,14.466753618937389,triangle
19.91911928814732,13.444356474283897,triangle
16.864934155667314,14.719373777327892,triangle
18.789900830900173,12.747910726971611,triangle
23.525479782831027,13.335138307164739,triangle
17.145299312571243,10.93002666343046,triangle
20.73580296872332,11.85147402614859,triangle
21.581074745009325,12.210967477274881,triangle
18.544151589497414,8.295542357466303,triangle
19.022965298316166,12.150333578268356,triangle
23.74334641607017,12.719103630302357,triangle
20.323314089672202,7.095565935235578,triangle
20.714082875229536,14.278036878592765,triangle
18.676315186500567,11.95140706734361,triangle
17.060501132622946,11.12141322763197,triangle
19.74769439445119,10.328640363088446,triangle
18.595540656082445,8.291443589634037,triangle
20.292926426531075,8.38340490927806,triangle
19.101371722861582,7.605723667856168,triangle
22.241176092890026,10.274728692747196,triangle
18.146146257098373,10.902431459353323,triangle
22.21514655277759,11.528896673918679,triangle
21.061661593487166,11.964223504224883,triangle
20.71152755263765,6.689803239932376,triangle
19.777935189413657,7.405781236857578,triangle
19.94676491785211,14.871292904731343,triangle
17.659464651879325,12.682043990121034,triangle
21.88894521827022,14.72859102565836,triangle
19.111458030495573,12.029942391252863,triangle
22.331236409747916,9.857889767879502,triangle
20.24713488450889,12.023495933897612,triangle
19.383823175926622,14.121879219547468,triangle
21.857901346305766,10.4731326755082,triangle
17.82805193686062,13.643565249537623,triangle
24.29440790074434,14.25287797731601,triangle
15.616219053255463,14.66086816341051,triangle
18.050099449731505,13.161733375431089,triangle
20.91345570852476,9.48122649791073,triangle
19.39703071087508,12.443244456518997,triangle
21.259309225409368,13.729319068073425,triangle
22.72958038531516,14.44742678844866,triangle
16.79639332409444,14.589781763292672,triangle
19.354718833516277,7.059089312213947,triangle
16.014029240994883,14.936701675301762,triangle
20.87476392459451,14.02092285831629,triangle
20.346371248393105,11.563227967048185,triangle
23.1388388869007,11.909400670314247,triangle
20.205472527685767,6.686700130497739,triangle
22.923491992578676,11.886409658186796,triangle
19.636813752705045,13.447700799388677,triangle
16.78795760554887,12.757125600116064,triangle
21.76280550900441,11.106228543087102,triangle
17.18041034342307,13.642559329494695,triangle
20.321471571741533,9.608381482087227,triangle
20.863858641349342,13.516721133554807,triangle
20.672986672690794,10.049471070451345,triangle
19.807790271088546,6.2178774698705945,triangle
15.949876799926379,14.79608672106331,triangle
19.15634494045527,12.360842357835814,triangle
16.273932830180897,13.893821059611671,triangle
18.094692216234794,10.235750122835586,triangle
16.842653900191813,11.556861704314125,triangle
17.849506313183163,10.170959407644066,triangle
19.970405811481626,10.309021187856612,triangle
21.358107132357375,9.348813905326537,triangle
21.180917486485455,8.56887665278219,triangle
20.512999978678515,10.968064637559959,triangle
23.075544255339967,14.341982112943702,triangle
21.052064777608933,9.66845822337384,triangle
19.82990790254712,9.044095552255122,triangle
24.008779602425236,13.500254088467843,triangle
18.80749928971145,9.352914414845042,triangle
22.390924020063196,13.424206353900374,triangle
20.126629224603715,9.459288306357848,triangle
18.03169326412064,14.237542038258802,triangle
17.61374622288887,10.191406774840518,triangle
17.63404058269398,11.375352184140587,triangle
18.756708717136167,8.129381868827057,triangle
20.33495018073061,10.238995188087191,triangle
21.135553841093042,7.344429361051244,triangle
21.750647966462594,9.005432689989531,triangle
21.341930233470205,14.67734674000167,triangle
20.03072405633205,9.052297131247002,triangle
17.205790878640578,13.016146605906977,triangle
22.714072795298453,11.872113770180423,triangle
23.719906392159913,13.05286282843594,triangle
21.931106825149584,14.015871420523442,triangle
20.33839588254921,14.929250899884746,triangle
15.868393590116279,14.102237288400167,triangle
18.79340146085962,8.043421526393082,triangle
19.719961647727033,9.585792871454444,triangle
19.336643511264448,12.1831537114904,triangle
16.829823315940562,11.740946780941865,triangle
21.1542141332586,14.729203526209247,triangle
22.026134527644057,9.299277780566957,triangle
23.539819940085245,12.881823708420146,triangle
20.276308540161555,8.21198715787414,triangle
19.610984006204454,12.648459840961038,triangle
18.447401635883047,10.667111655557907,triangle
21.934950772103193,14.364748335903652,triangle
17.792926505493266,10.852474182492474,triangle
23.244038131189043,14.019611500744876,triangle
22.642674200868726,12.27131112151228,triangle
20.051779780353705,13.537978098176513,triangle
20.812885962297003,12.162327869295037,triangle
19.897053730494186,12.947100889121122,triangle
19.84643753935992,6.445608166386014,triangle
20.150152614134193,9.513549008381716,triangle
17.492673963687178,12.44467959864401,triangle
17.829551348837082,13.29030709952458,triangle
19.230940611030057,8.799620773754494,triangle
22.57121563763973,12.773784977824658,triangle
22.149590877214642,14.982682460787512,triangle
20.46542790848512,7.750205403657418,triangle
16.59156556253403,14.589468947663219,triangle
16.955144931167997,14.159423363858442,triangle
20.262342802010426,6.09678372318806,triangle
20.35632033731936,9.332179728828514,triangle
20.496715823116503,8.905729778841426,triangle
19.841308204130527,14.528173537221747,triangle
17.026162607565578,14.107703727067612,triangle
20.71129612055449,9.007594215658754,triangle
18.344289042514703,12.7824729849761,triangle
19.293277581243093,13.29020808389238,triangle
19.090977000349707,10.366621388694726,triangle
20.239619662689947,13.62022229668134,triangle
15.894270665302573,13.51806387890469,triangle
17.26846735077321,11.715303968511204,triangle
24.631192932691377,14.874139418677009,triangle
19.533406915141548,9.229482484305647,triangle
17.37496054456635,12.884654379958542,triangle
17.996050771196995,14.488300257900097,triangle
19.778438979148277,9.087415444564542,triangle
20.41318852796161,8.443850270290216,triangle
